treatment_order,city_key,grid_id,station_event_id,opening_month,status,active_families,selected_method,donor_scope,control_city_key,control_grid_id,control_unit_key,candidate_count,candidate_city_count,training_feature_count,holdout_feature_count,training_distance,holdout_rms_standardized_gap,holdout_max_abs_standardized_gap,training_distance_threshold,holdout_rms_threshold,holdout_max_abs_threshold,control_selection_uses_post_outcome,failure_reason
3001,xian,g00141x00216,xian_station_c961af8b4ac6,2020-12,gsc_pending,population+viirs,,,,,,,,,,,,,,,,False,same_city:preonly_placebo_quality_gate_failed
3002,xian,g00141x00289,xian_station_dc78db2a9b91,2020-12,pending,,,,,,,,,,,,,,,,,False,
3003,xian,g00142x00292,xian_station_e3f20ca08cc9,2020-12,pending,,,,,,,,,,,,,,,,,False,
3004,xian,g00145x00292,xian_station_ba87faea6d56,2020-12,pending,,,,,,,,,,,,,,,,,False,
3005,xian,g00150x00293,xian_station_afcf507bf700,2020-12,pending,,,,,,,,,,,,,,,,,False,
3006,xian,g00154x00295,xian_station_831c83a03cc1,2020-12,pending,,,,,,,,,,,,,,,,,False,
3007,xian,g00156x00299,xian_station_0c02e3536d2b,2020-12,pending,,,,,,,,,,,,,,,,,False,
3008,xian,g00158x00302,xian_station_80e68da5f632,2020-12,pending,,,,,,,,,,,,,,,,,False,
3009,xian,g00161x00304,xian_station_d00a640f08eb,2020-12,pending,,,,,,,,,,,,,,,,,False,
3010,xian,g00161x00310,xian_station_beabc1df6da8,2020-12,pending,,,,,,,,,,,,,,,,,False,
3011,xian,g00162x00306,xian_station_e87a2a4d5431,2020-12,matched,poi+population+viirs,Matching::Match_M1,same_city,xian,g00145x00284,xian::g00145x00284,11648.0,1.0,12.0,6.0,1.92890956167052,0.277267757578494,0.521557500580044,2.76441552659366,1.23645876545194,2.20663468532608,False,
3012,xian,g00162x00308,xian_station_d6918712d148,2020-12,pending,,,,,,,,,,,,,,,,,False,
3013,xian,g00163x00312,xian_station_451498ec23c4,2020-12,matched,poi+population+viirs,Matching::Match_M1,same_city,xian,g00147x00283,xian::g00147x00283,11648.0,1.0,12.0,6.0,1.76150384210895,0.500872269564748,1.08887840528964,2.76441552659366,1.23645876545194,2.20663468532608,False,
3014,xian,g00165x00313,xian_station_efd6b9bf4625,2020-12,pending,,,,,,,,,,,,,,,,,False,
3015,xian,g00167x00315,xian_station_477b1821fba5,2020-12,pending,,,,,,,,,,,,,,,,,False,
3016,hangzhou,g00199x00335,hangzhou_station_97d54aa16cf2,2020-12,matched,poi+population+viirs,Matching::Match_M1,same_city,hangzhou,g00148x00283,hangzhou::g00148x00283,21279.0,1.0,12.0,6.0,1.60165797578007,0.217806475099498,0.479294506062577,2.65383295284184,0.973140836102998,2.18766282896269,False,
3017,hangzhou,g00203x00335,hangzhou_station_312bec698052,2020-12,pending,,,,,,,,,,,,,,,,,False,
3018,hangzhou,g00207x00335,hangzhou_station_c1648b7ef966,2020-12,pending,,,,,,,,,,,,,,,,,False,
3019,hangzhou,g00210x00335,hangzhou_station_e9f24f879680,2020-12,pending,,,,,,,,,,,,,,,,,False,
3020,hangzhou,g00214x00336,hangzhou_station_168ed41f7993,2020-12,pending,,,,,,,,,,,,,,,,,False,
3021,hangzhou,g00214x00364,hangzhou_station_eedbbd541ecc,2020-12,pending,,,,,,,,,,,,,,,,,False,
3022,hangzhou,g00216x00341,hangzhou_station_d529b36b7f49,2020-12,pending,,,,,,,,,,,,,,,,,False,
3023,hangzhou,g00217x00365,hangzhou_station_b5f2db4ec6e6,2020-12,pending,,,,,,,,,,,,,,,,,False,
3024,hangzhou,g00218x00343,hangzhou_station_58a45d07b34c,2020-12,pending,,,,,,,,,,,,,,,,,False,
3025,hangzhou,g00220x00346,hangzhou_station_ea1bc2ebdf25,2020-12,pending,,,,,,,,,,,,,,,,,False,
3026,hangzhou,g00220x00362,hangzhou_station_84654bee9ed6,2020-12,pending,,,,,,,,,,,,,,,,,False,
3027,hangzhou,g00221x00349,hangzhou_station_5101982590d9,2020-12,pending,,,,,,,,,,,,,,,,,False,
3028,hangzhou,g00221x00356,hangzhou_station_64430d1525c8,2020-12,pending,,,,,,,,,,,,,,,,,False,
3029,hangzhou,g00221x00359,hangzhou_station_88058c163a82,2020-12,pending,,,,,,,,,,,,,,,,,False,
3030,hangzhou,g00222x00367,hangzhou_station_2f13006eed8a,2020-12,pending,,,,,,,,,,,,,,,,,False,
3031,hangzhou,g00225x00375,hangzhou_station_12e887132028,2020-12,matched,poi+population+viirs,Matching::Match_M1,same_city,hangzhou,g00251x00418,hangzhou::g00251x00418,21279.0,1.0,12.0,6.0,1.93724019276554,0.484431199386355,0.774027285498752,2.65383295284184,0.973140836102998,2.18766282896269,False,
3032,hangzhou,g00228x00379,hangzhou_station_cbffb48c06bf,2020-12,pending,,,,,,,,,,,,,,,,,False,
3033,hangzhou,g00229x00381,hangzhou_station_f7335a6baeb7,2020-12,pending,,,,,,,,,,,,,,,,,False,
3034,hangzhou,g00230x00383,hangzhou_station_73a8a2a33ce2,2020-12,pending,,,,,,,,,,,,,,,,,False,
3035,hangzhou,g00231x00412,hangzhou_station_f103793972c5,2020-12,pending,,,,,,,,,,,,,,,,,False,
3036,hangzhou,g00231x00415,hangzhou_station_11b881028bc5,2020-12,pending,,,,,,,,,,,,,,,,,False,
3037,hangzhou,g00231x00419,hangzhou_station_345af60e726d,2020-12,pending,,,,,,,,,,,,,,,,,False,
3038,hangzhou,g00231x00425,hangzhou_station_dcaa450681d6,2020-12,pending,,,,,,,,,,,,,,,,,False,
3039,hangzhou,g00232x00408,hangzhou_station_2a84e5b1e4da,2020-12,pending,,,,,,,,,,,,,,,,,False,
3040,hangzhou,g00233x00397,hangzhou_station_e687d2d4b989,2020-12,pending,,,,,,,,,,,,,,,,,False,
3041,hangzhou,g00233x00406,hangzhou_station_f9761abcca5e,2020-12,pending,,,,,,,,,,,,,,,,,False,
3042,hangzhou,g00234x00395,hangzhou_station_68f3988dba43,2020-12,pending,,,,,,,,,,,,,,,,,False,
3043,hangzhou,g00235x00392,hangzhou_station_2629346beab5,2020-12,matched,poi+population+viirs,Matching::Match_M1,same_city,hangzhou,g00228x00429,hangzhou::g00228x00429,21279.0,1.0,12.0,6.0,1.29530400643541,0.363124614806301,0.583475736685229,2.65383295284184,0.973140836102998,2.18766282896269,False,
3044,hangzhou,g00235x00427,hangzhou_station_34dbc0c8e48b,2020-12,pending,,,,,,,,,,,,,,,,,False,
3045,hangzhou,g00237x00394,hangzhou_station_ef09e660465f,2020-12,pending,,,,,,,,,,,,,,,,,False,
3046,hangzhou,g00239x00432,hangzhou_station_b319255e3c65,2020-12,gsc_pending,poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:No treated unit is inside explicit donor common support
3047,hangzhou,g00244x00434,hangzhou_station_605a06f852b9,2020-12,pending,,,,,,,,,,,,,,,,,False,
3048,hangzhou,g00246x00433,hangzhou_station_c2245ce902d1,2020-12,pending,,,,,,,,,,,,,,,,,False,
3049,hangzhou,g00247x00428,hangzhou_station_f2887d4e7715,2020-12,pending,,,,,,,,,,,,,,,,,False,
3050,hangzhou,g00247x00431,hangzhou_station_4d6473f6be93,2020-12,pending,,,,,,,,,,,,,,,,,False,
3051,hangzhou,g00247x00443,shaoxing_station_f33afcaf4b05,2020-12,pending,,,,,,,,,,,,,,,,,False,
3052,hangzhou,g00252x00444,hangzhou_station_f9517f5182fc,2020-12,pending,,,,,,,,,,,,,,,,,False,
3053,hangzhou,g00255x00445,hangzhou_station_2b2ac3514ddf,2020-12,pending,,,,,,,,,,,,,,,,,False,
3054,hangzhou,g00258x00445,hangzhou_station_144d47e77187,2020-12,pending,,,,,,,,,,,,,,,,,False,
3055,beijing,g00077x00207,beijing_station_d72230602519,2020-12,pending,,,,,,,,,,,,,,,,,False,
3056,beijing,g00079x00207,beijing_station_0b411d1d205d,2020-12,pending,,,,,,,,,,,,,,,,,False,
3057,beijing,g00081x00207,beijing_station_8891a5e920e5,2020-12,matched,poi+population+viirs,Matching::Match_M1,same_city,beijing,g00180x00195,beijing::g00180x00195,21785.0,1.0,12.0,6.0,1.32359852021964,0.350431234250978,0.667943405530396,2.15377856591167,0.950842755995503,1.95755799474699,False,
3058,beijing,g00083x00206,beijing_station_36add403ed77,2020-12,matched,poi+population+viirs,Matching::Match_M1,same_city,beijing,g00165x00206,beijing::g00165x00206,21785.0,1.0,12.0,6.0,1.55238521531585,0.874378147393147,1.29187966694606,2.15377856591167,0.950842755995503,1.95755799474699,False,
3059,beijing,g00084x00207,beijing_station_8f25e21b8ff6,2020-12,pending,,,,,,,,,,,,,,,,,False,
3060,beijing,g00086x00207,beijing_station_5269e71b7643,2020-12,pending,,,,,,,,,,,,,,,,,False,
3061,beijing,g00087x00208,beijing_station_2c61562a88cb,2020-12,pending,,,,,,,,,,,,,,,,,False,
3062,beijing,g00089x00208,beijing_station_76c1bc5368f9,2020-12,pending,,,,,,,,,,,,,,,,,False,
3063,beijing,g00091x00209,beijing_station_c88dbff7c11b,2020-12,pending,,,,,,,,,,,,,,,,,False,
3064,beijing,g00093x00211,beijing_station_f98d8f35840b,2020-12,pending,,,,,,,,,,,,,,,,,False,
3065,beijing,g00094x00213,beijing_station_dfc871c7fcac,2020-12,pending,,,,,,,,,,,,,,,,,False,
3066,beijing,g00095x00215,beijing_station_2618483c9c84,2020-12,pending,,,,,,,,,,,,,,,,,False,
3067,beijing,g00096x00217,beijing_station_95635cf332ea,2020-12,pending,,,,,,,,,,,,,,,,,False,
3068,beijing,g00101x00174,beijing_station_e96ce14b65f5,2020-12,pending,,,,,,,,,,,,,,,,,False,
3069,beijing,g00103x00175,beijing_station_70f456a4ce7a,2020-12,matched,poi+population+viirs,Matching::Match_M1,same_city,beijing,g00154x00194,beijing::g00154x00194,21785.0,1.0,12.0,6.0,1.67600016644535,0.351096298934895,0.546905078638,2.15377856591167,0.950842755995503,1.95755799474699,False,
3070,beijing,g00124x00178,beijing_station_5e596e088e4e,2020-12,pending,,,,,,,,,,,,,,,,,False,
3071,beijing,g00129x00174,beijing_station_ed1db17ecbba,2020-12,pending,,,,,,,,,,,,,,,,,False,
3072,beijing,g00138x00172,beijing_station_ee6b9d3f8ac0,2020-12,pending,,,,,,,,,,,,,,,,,False,
3073,chongqing,g00333x00270,chongqing_station_7cccdfd61051,2020-12,pending,,,,,,,,,,,,,,,,,False,
3074,chongqing,g00373x00262,chongqing_station_bfe6c734acf1,2020-12,matched,poi+population+viirs,Matching::Match_M1,same_city,chongqing,g00352x00287,chongqing::g00352x00287,84928.0,1.0,12.0,6.0,1.16263588599901,0.724702620219699,1.17324572575075,2.17269997352113,1.18987229267745,2.45392210956212,False,
3075,chongqing,g00377x00262,chongqing_station_ee45ff110b46,2020-12,pending,,,,,,,,,,,,,,,,,False,
3076,chongqing,g00381x00263,chongqing_station_61116cada795,2020-12,pending,,,,,,,,,,,,,,,,,False,
3077,chongqing,g00387x00262,chongqing_station_d63656dcb4f2,2020-12,pending,,,,,,,,,,,,,,,,,False,
3078,chongqing,g00390x00262,chongqing_station_53a187cc1224,2020-12,pending,,,,,,,,,,,,,,,,,False,
3079,chongqing,g00392x00262,chongqing_station_c952e4016154,2020-12,pending,,,,,,,,,,,,,,,,,False,
3080,chongqing,g00395x00264,chongqing_station_049512dd15bb,2020-12,pending,,,,,,,,,,,,,,,,,False,
3081,hangzhou,g00239x00394,hangzhou_station_a7985cc282c4,2020-12,pending,,,,,,,,,,,,,,,,,False,
3082,wuhan,g00127x00143,wuhan_station_b4d01ae91396,2021-01,matched,poi+population+viirs,Matching::Match_M1,same_city,wuhan,g00129x00157,wuhan::g00129x00157,25028.0,1.0,12.0,6.0,0.994828792004645,0.127431846569167,0.28947948187144,2.35004914529108,1.0379718260102,2.05424574852936,False,
3083,wuhan,g00129x00143,wuhan_station_9ff5f182ea27,2021-01,pending,,,,,,,,,,,,,,,,,False,
3084,wuhan,g00130x00208,wuhan_station_2759e783c341,2021-01,matched,poi+population+viirs,Matching::Match_M1,same_city,wuhan,g00186x00197,wuhan::g00186x00197,25028.0,1.0,12.0,6.0,1.81020080510774,0.573670822541414,0.832403591729131,2.35004914529108,1.0379718260102,2.05424574852936,False,
3085,wuhan,g00132x00144,wuhan_station_5fa7153b4f7e,2021-01,pending,,,,,,,,,,,,,,,,,False,
3086,wuhan,g00133x00147,wuhan_station_94acb2aaf605,2021-01,pending,,,,,,,,,,,,,,,,,False,
3087,wuhan,g00139x00149,wuhan_station_f73a92b01990,2021-01,pending,,,,,,,,,,,,,,,,,False,
3088,wuhan,g00141x00149,wuhan_station_4ee839a96d97,2021-01,pending,,,,,,,,,,,,,,,,,False,
3089,wuhan,g00143x00147,wuhan_station_851e926652c0,2021-01,pending,,,,,,,,,,,,,,,,,False,
3090,wuhan,g00145x00148,wuhan_station_67cd9017b193,2021-01,pending,,,,,,,,,,,,,,,,,False,
3091,wuhan,g00146x00150,wuhan_station_217a3a98d626,2021-01,pending,,,,,,,,,,,,,,,,,False,
3092,wuhan,g00148x00151,wuhan_station_f5e1b3003c35,2021-01,pending,,,,,,,,,,,,,,,,,False,
3093,chongqing,g00298x00242,chongqing_station_180d5c7758df,2021-01,pending,,,,,,,,,,,,,,,,,False,
3094,chongqing,g00303x00242,chongqing_station_f8eb8d81f5e5,2021-01,pending,,,,,,,,,,,,,,,,,False,
3095,chongqing,g00306x00243,chongqing_station_377fe14a2243,2021-01,pending,,,,,,,,,,,,,,,,,False,
3096,chongqing,g00309x00243,chongqing_station_847507f89393,2021-01,pending,,,,,,,,,,,,,,,,,False,
3097,chongqing,g00312x00244,chongqing_station_6681bf325e2d,2021-01,pending,,,,,,,,,,,,,,,,,False,
3098,chongqing,g00314x00245,chongqing_station_b9e46cc7950c,2021-01,pending,,,,,,,,,,,,,,,,,False,
3099,chongqing,g00317x00243,chongqing_station_352b0cd130df,2021-01,pending,,,,,,,,,,,,,,,,,False,
3100,chongqing,g00317x00245,chongqing_station_ad76a3090fb4,2021-01,pending,,,,,,,,,,,,,,,,,False,
3101,chongqing,g00318x00242,chongqing_station_43930796340a,2021-01,pending,,,,,,,,,,,,,,,,,False,
3102,chongqing,g00321x00245,chongqing_station_5d62ffd1a225,2021-01,gsc_pending,poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:preonly_placebo_quality_gate_failed
3103,chongqing,g00322x00242,chongqing_station_aa544a0b20b3,2021-01,pending,,,,,,,,,,,,,,,,,False,
3104,chongqing,g00323x00248,chongqing_station_339082c16d14,2021-01,pending,,,,,,,,,,,,,,,,,False,
3105,chongqing,g00324x00244,chongqing_station_ebbbc2532b0b,2021-01,pending,,,,,,,,,,,,,,,,,False,
3106,chongqing,g00324x00249,chongqing_station_26ed37e3cd89,2021-01,gsc_pending,housing+poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:No treated unit is inside explicit donor common support
3107,shanghai,g00096x00135,shanghai_station_94a9f70bdf06,2021-01,pending,,,,,,,,,,,,,,,,,False,
3108,shanghai,g00100x00134,shanghai_station_fbb235629e28,2021-01,pending,,,,,,,,,,,,,,,,,False,
3109,shanghai,g00105x00132,shanghai_station_a3fad4cff0c5,2021-01,pending,,,,,,,,,,,,,,,,,False,
3110,shanghai,g00109x00130,shanghai_station_e962dc9081c8,2021-01,pending,,,,,,,,,,,,,,,,,False,
3111,shanghai,g00111x00129,shanghai_station_822cd5ec37b4,2021-01,pending,,,,,,,,,,,,,,,,,False,
3112,shanghai,g00113x00129,shanghai_station_a117d0346bff,2021-01,pending,,,,,,,,,,,,,,,,,False,
3113,shanghai,g00114x00132,shanghai_station_408507261f09,2021-01,pending,,,,,,,,,,,,,,,,,False,
3114,shanghai,g00116x00134,shanghai_station_45fc9ef64321,2021-01,pending,,,,,,,,,,,,,,,,,False,
3115,shanghai,g00119x00133,shanghai_station_54f14b79a784,2021-01,pending,,,,,,,,,,,,,,,,,False,
3116,shanghai,g00120x00133,shanghai_station_4d004315dc55,2021-01,pending,,,,,,,,,,,,,,,,,False,
3117,shanghai,g00123x00131,shanghai_station_14324d3f30d3,2021-01,gsc_pending,housing+poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:No treated unit is inside explicit donor common support
3118,shanghai,g00125x00132,shanghai_station_978a2527f481,2021-01,pending,,,,,,,,,,,,,,,,,False,
3119,shanghai,g00128x00130,shanghai_station_573f52ced4ba,2021-01,pending,,,,,,,,,,,,,,,,,False,
3120,shanghai,g00132x00129,shanghai_station_aab6ee68fd6d,2021-01,pending,,,,,,,,,,,,,,,,,False,
3121,shanghai,g00133x00127,shanghai_station_ba2d6c5c39fc,2021-01,matched,poi+population+viirs,Matching::Match_M1,same_city,shanghai,g00123x00116,shanghai::g00123x00116,26122.0,1.0,12.0,6.0,1.05720614064518,0.318378206829491,0.514121259779434,2.19685687503926,0.925496511477071,1.68128523794196,False,
3122,shanghai,g00135x00126,shanghai_station_94df2b3292bd,2021-01,pending,,,,,,,,,,,,,,,,,False,
3123,shanghai,g00138x00127,shanghai_station_d5c73b3a0aa9,2021-01,gsc_pending,housing+poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:No treated unit is inside explicit donor common support
3124,shanghai,g00141x00126,shanghai_station_6055d8439589,2021-01,pending,,,,,,,,,,,,,,,,,False,
3125,shanghai,g00142x00125,shanghai_station_77191a412885,2021-01,pending,,,,,,,,,,,,,,,,,False,
3126,shanghai,g00145x00126,shanghai_station_5aed6c107db6,2021-01,pending,,,,,,,,,,,,,,,,,False,
3127,shanghai,g00147x00126,shanghai_station_1db85ac38092,2021-01,pending,,,,,,,,,,,,,,,,,False,
3128,shanghai,g00149x00126,shanghai_station_2c93b21b0ecc,2021-01,pending,,,,,,,,,,,,,,,,,False,
3129,shanghai,g00152x00125,shanghai_station_cef09acf143b,2021-01,pending,,,,,,,,,,,,,,,,,False,
3130,shanghai,g00154x00125,shanghai_station_4a94b6490552,2021-01,pending,,,,,,,,,,,,,,,,,False,
3131,shanghai,g00156x00124,shanghai_station_540efa8b9627,2021-01,pending,,,,,,,,,,,,,,,,,False,
3132,shanghai,g00157x00123,shanghai_station_d740010aa909,2021-01,pending,,,,,,,,,,,,,,,,,False,
3133,shanghai,g00159x00123,shanghai_station_d92580f38c70,2021-01,pending,,,,,,,,,,,,,,,,,False,
3134,shanghai,g00162x00123,shanghai_station_e938acfd0fd4,2021-01,pending,,,,,,,,,,,,,,,,,False,
3135,shanghai,g00167x00121,shanghai_station_ffcbc27901ea,2021-01,pending,,,,,,,,,,,,,,,,,False,
3136,chongqing,g00328x00245,chongqing_station_5bb39de449ab,2021-02,gsc_pending,poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:No treated unit is inside explicit donor common support
3137,chongqing,g00333x00273,chongqing_station_5c95b4e4d280,2021-02,matched,housing+poi+population+viirs,Matching::Match_M1,same_city,chongqing,g00325x00259,chongqing::g00325x00259,83.0,1.0,14.0,7.0,3.29305397289343,0.823483483720665,1.61541818560497,4.83904780945829,1.7227155312664,2.68811584793193,False,
3138,jinan,g00168x00148,jinan_station_28bace1fa31c,2021-03,pending,,,,,,,,,,,,,,,,,False,
3139,jinan,g00169x00153,jinan_station_a8734971b3da,2021-03,pending,,,,,,,,,,,,,,,,,False,
3140,jinan,g00173x00166,jinan_station_a48e160f9881,2021-03,pending,,,,,,,,,,,,,,,,,False,
3141,jinan,g00174x00172,jinan_station_7fe33fcffa71,2021-03,pending,,,,,,,,,,,,,,,,,False,
3142,jinan,g00177x00182,jinan_station_ee5ad07073c2,2021-03,gsc_pending,housing+poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:No treated unit is inside explicit donor common support
3143,jinan,g00178x00186,jinan_station_07d8edd333dd,2021-03,pending,,,,,,,,,,,,,,,,,False,
3144,luoyang,g00264x00251,luoyang_station_3d1c63766803,2021-03,pending,,,,,,,,,,,,,,,,,False,
3145,luoyang,g00265x00247,luoyang_station_40e78ee1f2a4,2021-03,pending,,,,,,,,,,,,,,,,,False,
3146,luoyang,g00265x00248,luoyang_station_dc4d5f6c5b08,2021-03,pending,,,,,,,,,,,,,,,,,False,
3147,luoyang,g00265x00253,luoyang_station_133f3a6c4aad,2021-03,gsc_pending,housing+poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:Fewer than three complete donors or missing treated feature row
3148,luoyang,g00266x00256,luoyang_station_a4e592d859c0,2021-03,pending,,,,,,,,,,,,,,,,,False,
3149,luoyang,g00267x00245,luoyang_station_e18b9135594a,2021-03,pending,,,,,,,,,,,,,,,,,False,
3150,luoyang,g00268x00243,luoyang_station_ced11e54668f,2021-03,pending,,,,,,,,,,,,,,,,,False,
3151,luoyang,g00268x00259,luoyang_station_e9ffa2410022,2021-03,gsc_pending,housing+poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:Fewer than three complete donors or missing treated feature row
3152,luoyang,g00269x00239,luoyang_station_f5a0f236cbea,2021-03,pending,,,,,,,,,,,,,,,,,False,
3153,luoyang,g00269x00262,luoyang_station_7758e4836b71,2021-03,pending,,,,,,,,,,,,,,,,,False,
3154,luoyang,g00270x00264,luoyang_station_61459b1497eb,2021-03,pending,,,,,,,,,,,,,,,,,False,
3155,luoyang,g00270x00266,luoyang_station_8d4cde5f962e,2021-03,pending,,,,,,,,,,,,,,,,,False,
3156,luoyang,g00270x00268,luoyang_station_b2f8dee68539,2021-03,pending,,,,,,,,,,,,,,,,,False,
3157,luoyang,g00271x00270,luoyang_station_d7ee2b0bdf2e,2021-03,pending,,,,,,,,,,,,,,,,,False,
3158,luoyang,g00272x00273,luoyang_station_a81766cf5654,2021-03,pending,,,,,,,,,,,,,,,,,False,
3159,luoyang,g00272x00275,luoyang_station_c571d18a6569,2021-03,gsc_pending,poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:Fewer than three complete donors or missing treated feature row
3160,luoyang,g00273x00279,luoyang_station_29f0757c2672,2021-03,pending,,,,,,,,,,,,,,,,,False,
3161,luoyang,g00274x00237,luoyang_station_e627fc27b7cf,2021-03,pending,,,,,,,,,,,,,,,,,False,
3162,shijiazhuang,g00138x00225,shijiazhuang_station_45401a934875,2021-04,gsc_pending,poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:preonly_placebo_quality_gate_failed
3163,shijiazhuang,g00139x00197,shijiazhuang_station_93c1571d603e,2021-04,pending,,,,,,,,,,,,,,,,,False,
3164,shijiazhuang,g00139x00199,shijiazhuang_station_9faaf8080e47,2021-04,pending,,,,,,,,,,,,,,,,,False,
3165,shijiazhuang,g00139x00201,shijiazhuang_station_ed497cb6067b,2021-04,pending,,,,,,,,,,,,,,,,,False,
3166,shijiazhuang,g00139x00203,shijiazhuang_station_e985e1757306,2021-04,pending,,,,,,,,,,,,,,,,,False,
3167,shijiazhuang,g00139x00205,shijiazhuang_station_6a37378d6954,2021-04,pending,,,,,,,,,,,,,,,,,False,
3168,shijiazhuang,g00139x00208,shijiazhuang_station_0fba1eb2a6df,2021-04,pending,,,,,,,,,,,,,,,,,False,
3169,shijiazhuang,g00139x00211,shijiazhuang_station_f66120637cb1,2021-04,pending,,,,,,,,,,,,,,,,,False,
3170,shijiazhuang,g00139x00213,shijiazhuang_station_351bbaf216ac,2021-04,matched,poi+population+viirs,Matching::Match_M1,same_city,shijiazhuang,g00134x00213,shijiazhuang::g00134x00213,23002.0,1.0,12.0,6.0,1.97156176297544,0.482318343673756,0.889330236973299,2.39859330316617,0.894424173969424,1.6908910649682,False,
3171,shijiazhuang,g00139x00216,shijiazhuang_station_b86820a9ef36,2021-04,pending,,,,,,,,,,,,,,,,,False,
3172,shijiazhuang,g00139x00218,shijiazhuang_station_f67bad3188a9,2021-04,pending,,,,,,,,,,,,,,,,,False,
3173,shijiazhuang,g00139x00221,shijiazhuang_station_b7c6945ee1fc,2021-04,pending,,,,,,,,,,,,,,,,,False,
3174,chongqing,g00318x00199,chongqing_station_cc524462b437,2021-04,pending,,,,,,,,,,,,,,,,,False,
3175,chongqing,g00319x00200,chongqing_station_daf68a2f4bff,2021-04,pending,,,,,,,,,,,,,,,,,False,
3176,chongqing,g00320x00197,chongqing_station_061680008adf,2021-04,pending,,,,,,,,,,,,,,,,,False,
3177,chongqing,g00321x00196,chongqing_station_6d6656420394,2021-04,gsc_pending,poi+population+viirs,,,,,,,,,,,,,,,,False,same_city:preonly_placebo_quality_gate_failed
3178,chongqing,g00323x00195,chongqing_station_0fc3b70c2d84,2021-04,pending,,,,,,,,,,,,,,,,,False,
3179,chongqing,g00325x00195,chongqing_station_0140b6ac8ea2,2021-04,pending,,,,,,,,,,,,,,,,,False,
3180,chongqing,g00327x00196,chongqing_station_2639b3ae3996,2021-04,pending,,,,,,,,,,,,,,,,,False,
3181,chongqing,g00330x00197,chongqing_station_cd2cf3ffcab6,2021-04,pending,,,,,,,,,,,,,,,,,False,
3182,chongqing,g00333x00196,chongqing_station_e8d112431ee2,2021-04,pending,,,,,,,,,,,,,,,,,False,
3183,chongqing,g00335x00197,chongqing_station_d21bde6e4c36,2021-04,pending,,,,,,,,,,,,,,,,,False,
3184,chongqing,g00337x00198,chongqing_station_a0b9f91c98ff,2021-04,pending,,,,,,,,,,,,,,,,,False,
3185,chongqing,g00339x00198,chongqing_station_ee4c755d5f9e,2021-04,pending,,,,,,,,,,,,,,,,,False,
3186,chongqing,g00341x00199,chongqing_station_4c048f008fad,2021-04,pending,,,,,,,,,,,,,,,,,False,
3187,xiamen,g00057x00034,xiamen_station_b975aede1732,2021-04,pending,,,,,,,,,,,,,,,,,False,
3188,guiyang,g00095x00149,guiyang_station_f2f8f82d757e,2021-04,pending,,,,,,,,,,,,,,,,,False,
3189,guiyang,g00098x00150,guiyang_station_02d41d49ee16,2021-04,pending,,,,,,,,,,,,,,,,,False,
3190,guiyang,g00099x00152,guiyang_station_0051b763b297,2021-04,pending,,,,,,,,,,,,,,,,,False,
3191,guiyang,g00101x00148,guiyang_station_6e7151bba2e4,2021-04,pending,,,,,,,,,,,,,,,,,False,
3192,guiyang,g00102x00142,guiyang_station_96b7d62199fa,2021-04,pending,,,,,,,,,,,,,,,,,False,
3193,guiyang,g00105x00140,guiyang_station_f278bfe29fd9,2021-04,pending,,,,,,,,,,,,,,,,,False,
3194,guiyang,g00107x00140,guiyang_station_8f1533cf9161,2021-04,gsc_pending,poi+population,,,,,,,,,,,,,,,,False,same_city:preonly_placebo_quality_gate_failed
3195,guiyang,g00108x00139,guiyang_station_d329b09a73cc,2021-04,pending,,,,,,,,,,,,,,,,,False,
3196,guiyang,g00109x00133,guiyang_station_6121af43ac64,2021-04,pending,,,,,,,,,,,,,,,,,False,
3197,guiyang,g00109x00135,guiyang_station_6fde6bab9757,2021-04,pending,,,,,,,,,,,,,,,,,False,
3198,guiyang,g00110x00127,guiyang_station_1613d429a993,2021-04,pending,,,,,,,,,,,,,,,,,False,
3199,guiyang,g00111x00121,guiyang_station_668db8523c52,2021-04,pending,,,,,,,,,,,,,,,,,False,
3200,guiyang,g00111x00126,guiyang_station_0f81fc695da9,2021-04,pending,,,,,,,,,,,,,,,,,False,
3201,guiyang,g00118x00117,guiyang_station_f852c9c52bc2,2021-04,matched,poi+population,Matching::Match_M1,same_city,guiyang,g00078x00127,guiyang::g00078x00127,19218.0,1.0,10.0,5.0,1.46763305666067,0.404240523535785,0.686828440904258,2.2423830476055,1.05912617019176,2.06807714029203,False,
3202,guiyang,g00127x00117,guiyang_station_cfcb8fd67814,2021-04,pending,,,,,,,,,,,,,,,,,False,
3203,guiyang,g00128x00118,guiyang_station_9e39e85567d6,2021-04,matched,poi+population+viirs,Matching::Match_M1,same_city,guiyang,g00104x00091,guiyang::g00104x00091,3234.0,1.0,12.0,6.0,2.77821362934058,0.373408390240424,0.64808322069556,3.30077242430509,1.1448925982445,2.03350942168891,False,
